Rk		Name	Team	Age	Pos	GP	G	A	P	PIM	+/-	TOI	ES	PP	SH	ESG	PPG	SHG	GWG	OTG	ESA	PPA	SHA	GWA	OTA	ESP	PPP	SHP	GWP	OTP	PPP%	G/60	A/60	P/60	ESG/60	ESA/60	ESP/60	PPG/60	PPA/60	PPP/60	G/GP	A/GP	P/GP	SHOTS	SH%	HITS	BS	FOW	FOL	FO%
356	CA	Matt Roy	WSH	29	D	69	3	21	24	25	18	19:52	17:59	0:07	1:45	3	0	0	0	0	21	0	0	2	0	24	0	0	2	0	0.0%	0.131	0.919	1.050	0.145	1.015	1.160	0.000	0.000	0.000	0.043	0.304	0.348	84	3.6%	114	113	0	0	0.00%
357	CA	Samuel Girard	COL	26	D	73	3	21	24	14	7	20:50	18:41	0:42	1:26	3	0	0	2	1	20	1	0	1	0	23	1	0	3	1	4.2%	0.118	0.828	0.946	0.132	0.879	1.011	0.000	1.159	1.159	0.041	0.288	0.329	95	3.2%	62	111	0	0	0.00%
358	CA	Joel Kiviranta	COL	28	F	79	16	7	23	20	15	12:31	11:03	0:04	1:24	15	0	1	2	0	7	0	0	0	0	22	0	1	2	0	0.0%	0.970	0.425	1.395	1.031	0.481	1.512	0.000	0.000	0.000	0.203	0.089	0.291	84	19.1%	114	38	23	25	47.92%
359	CA	Kevin Hayes	PIT	32	F	64	13	10	23	8	-15	12:02	9:51	1:50	0:20	9	4	0	1	0	6	3	1	1	0	15	7	1	2	0	30.4%	1.012	0.778	1.790	0.856	0.571	1.427	2.032	1.524	3.557	0.203	0.156	0.359	98	13.3%	52	11	236	217	52.10%
360	CA	Jesper Boqvist	FLA	26	F	78	12	11	23	14	-4	13:14	11:52	0:07	1:15	11	0	1	3	0	11	0	0	2	0	22	0	1	5	0	0.0%	0.697	0.639	1.336	0.713	0.713	1.426	0.000	0.000	0.000	0.154	0.141	0.295	87	13.8%	191	27	71	97	42.26%
361	CA	Andrew Copp	DET	30	F	56	10	13	23	8	4	14:42	13:13	0:27	1:01	9	0	1	2	0	12	1	0	1	0	21	1	1	3	0	4.3%	0.729	0.947	1.676	0.729	0.972	1.702	0.000	2.323	2.323	0.179	0.232	0.411	67	14.9%	9	35	318	309	50.72%
362	CA	Charlie McAvoy	BOS	27	D	50	7	16	23	46	0	23:40	18:37	3:18	1:43	4	2	1	2	0	14	2	0	3	1	18	4	1	5	1	17.4%	0.355	0.811	1.166	0.258	0.902	1.160	0.725	0.725	1.450	0.140	0.320	0.460	98	7.1%	89	81	0	0	0.00%
363	CA	Ryan Pulock	NYI	30	D	74	5	18	23	16	2	21:04	17:58	0:57	2:09	4	1	0	1	0	15	1	2	2	1	19	2	2	3	1	8.7%	0.192	0.692	0.885	0.180	0.677	0.857	0.849	0.849	1.698	0.068	0.243	0.311	97	5.2%	100	155	0	0	0.00%
364	CA	Jake McCabe	TOR	31	D	66	2	21	23	40	23	21:30	18:50	0:10	2:30	2	0	0	0	0	20	0	1	2	1	22	0	1	2	1	0.0%	0.085	0.887	0.972	0.097	0.965	1.062	0.000	0.000	0.000	0.030	0.318	0.348	74	2.7%	118	135	0	0	0.00%
365	CA	Paul Cotter	NJD	25	F	79	16	6	22	62	-14	13:04	12:34	0:27	0:03	16	0	0	2	0	6	0	0	1	0	22	0	0	3	0	0.0%	0.929	0.348	1.278	0.966	0.362	1.329	0.000	0.000	0.000	0.203	0.076	0.278	90	17.8%	244	31	41	37	52.56%
366	CA	Nick Robertson	TOR	23	F	69	15	7	22	16	-1	12:00	10:56	1:01	0:03	13	2	0	3	0	7	0	0	1	0	20	2	0	4	0	9.1%	1.087	0.507	1.594	1.034	0.557	1.590	1.710	0.000	1.710	0.217	0.101	0.319	112	13.4%	79	33	3	4	42.86%
367	CA	Thomas Novak	PIT	27	F	54	13	9	22	4	-7	13:13	11:53	1:19	0:00	12	1	0	2	0	5	4	0	2	0	17	5	0	4	0	22.7%	1.092	0.756	1.847	1.121	0.467	1.587	0.842	3.367	4.209	0.241	0.167	0.407	92	14.1%	6	26	94	126	42.73%
368	CA	Justin Brazeau	MIN	26	F	76	11	11	22	18	-9	11:51	10:39	1:11	0:01	7	4	0	3	0	10	1	0	0	0	17	5	0	3	0	22.7%	0.732	0.732	1.464	0.519	0.741	1.259	2.664	0.666	3.330	0.145	0.145	0.289	89	12.4%	123	38	3	10	23.08%
369	CA	Kirby Dach	MTL	23	F	57	10	12	22	40	-29	15:40	13:09	2:28	0:02	9	1	0	2	0	6	6	0	2	0	15	7	0	4	0	31.8%	0.672	0.806	1.477	0.720	0.480	1.200	0.424	2.546	2.971	0.175	0.211	0.386	84	11.9%	100	36	96	142	40.34%
370	CA	Mason Appleton	WPG	28	F	71	10	12	22	22	7	14:49	13:51	0:13	0:44	10	0	0	3	0	11	1	0	3	0	21	1	0	6	0	4.5%	0.570	0.684	1.254	0.610	0.671	1.281	0.000	3.758	3.758	0.141	0.169	0.310	107	9.4%	76	29	10	12	45.45%
371	CA	Brandon Tanev	WPG	33	F	79	10	12	22	16	-12	13:13	11:13	0:03	1:56	10	0	0	0	0	12	0	0	1	0	22	0	0	1	0	0.0%	0.574	0.689	1.263	0.677	0.812	1.489	0.000	0.000	0.000	0.127	0.152	0.278	99	10.1%	168	105	7	24	22.58%
372	CA	Lars Eller	WSH	35	F	80	10	12	22	36	-5	13:17	11:55	0:19	1:02	10	0	0	0	0	11	1	0	2	0	21	1	0	2	0	4.5%	0.564	0.677	1.241	0.629	0.691	1.320	0.000	2.333	2.333	0.125	0.150	0.275	104	9.6%	56	35	392	359	52.20%
373	CA	Lukas Reichel	CHI	22	F	70	8	14	22	12	-16	11:54	10:40	1:04	0:09	8	0	0	1	0	12	2	0	2	0	20	2	0	3	0	9.1%	0.576	1.007	1.583	0.642	0.963	1.606	0.000	1.599	1.599	0.114	0.200	0.314	72	11.1%	24	29	142	214	39.89%
374	CA	Cody Glass	NJD	25	F	65	6	16	22	16	-5	13:39	11:50	0:35	1:13	5	1	0	1	0	15	1	0	4	2	20	2	0	5	2	9.1%	0.406	1.082	1.487	0.390	1.170	1.560	1.539	1.539	3.078	0.092	0.246	0.338	91	6.6%	53	38	243	230	51.37%
375	CA	Niko Mikkola	FLA	28	D	76	6	16	22	70	12	20:11	18:12	0:06	1:51	6	0	0	0	0	16	0	0	5	0	22	0	0	5	0	0.0%	0.235	0.626	0.860	0.260	0.693	0.954	0.000	0.000	0.000	0.079	0.211	0.289	116	5.2%	137	88	0	0	0.00%
376	CA	Ryan Lindgren	COL	26	D	72	4	18	22	40	0	19:42	17:11	0:00	2:29	4	0	0	0	0	16	0	2	1	0	20	0	2	1	0	0.0%	0.169	0.761	0.930	0.194	0.776	0.969	0.000	0.000	0.000	0.056	0.250	0.306	63	6.4%	80	128	0	0	0.00%
377	CA	Nikita Zadorov	BOS	29	D	81	4	18	22	145	25	20:36	18:17	0:10	2:08	4	0	0	0	0	16	0	2	3	0	20	0	2	3	0	0.0%	0.144	0.647	0.791	0.162	0.648	0.810	0.000	0.000	0.000	0.049	0.222	0.272	105	3.8%	219	107	0	0	0.00%
378	CA	Brian Dumoulin	NJD	33	D	80	3	19	22	14	-1	19:32	17:20	0:01	2:10	3	0	0	1	1	19	0	0	4	1	22	0	0	5	2	0.0%	0.115	0.729	0.844	0.130	0.822	0.952	0.000	0.000	0.000	0.038	0.238	0.275	69	4.4%	74	109	0	0	0.00%
379	CA	Erik Haula	NJD	33	F	69	11	10	21	39	-6	14:42	12:33	0:39	1:29	9	2	0	1	0	7	3	0	1	0	16	5	0	2	0	23.8%	0.651	0.591	1.242	0.623	0.485	1.108	2.641	3.962	6.603	0.159	0.145	0.304	110	10.0%	101	35	378	341	52.57%
380	CA	Michael Rasmussen	DET	25	F	77	11	10	21	24	-12	13:24	11:31	1:04	0:48	9	2	0	1	0	8	2	0	0	0	17	4	0	1	0	19.0%	0.639	0.581	1.220	0.608	0.541	1.149	1.458	1.458	2.916	0.143	0.130	0.273	99	11.1%	141	59	91	105	46.43%
381	CA	Garnet Hathaway	PHI	33	F	67	10	11	21	58	5	11:51	10:24	0:04	1:22	8	0	2	1	0	11	0	0	0	0	19	0	2	1	0	0.0%	0.755	0.830	1.585	0.688	0.946	1.635	0.000	0.000	0.000	0.149	0.164	0.313	80	12.5%	257	61	7	12	36.84%
382	CA	Logan O'Connor	COL	28	F	80	10	11	21	26	-4	14:07	12:05	0:03	1:58	10	0	0	1	0	10	0	1	4	1	20	0	1	5	1	0.0%	0.531	0.584	1.115	0.620	0.620	1.240	0.000	0.000	0.000	0.125	0.138	0.263	89	11.2%	68	50	27	43	38.57%
383	CA	Tyler Seguin	DAL	32	F	20	9	12	21	4	15	16:08	13:16	2:15	0:36	6	3	0	2	0	12	0	0	2	0	18	3	0	4	0	14.3%	1.672	2.229	3.901	1.355	2.711	4.066	3.991	0.000	3.991	0.450	0.600	1.050	46	19.6%	5	6	92	82	52.87%
384	CA	Justin Danforth	CBJ	31	F	61	9	12	21	18	-6	14:23	12:19	0:23	1:39	8	0	1	1	0	11	1	0	3	1	19	1	1	4	1	4.8%	0.615	0.821	1.436	0.638	0.877	1.516	0.000	2.507	2.507	0.148	0.197	0.344	94	9.6%	126	49	327	334	49.47%
385	CA	Brandon Duhaime	WSH	27	F	82	9	12	21	98	3	13:20	11:04	0:01	2:14	9	0	0	1	0	11	0	1	1	0	20	0	1	2	0	0.0%	0.494	0.658	1.152	0.595	0.727	1.321	0.000	0.000	0.000	0.110	0.146	0.256	83	10.8%	165	65	18	25	41.86%
386	CA	Jacob Middleton	MIN	28	D	67	8	13	21	40	11	21:52	19:45	0:04	2:01	8	0	0	0	0	13	0	0	1	0	21	0	0	1	0	0.0%	0.328	0.532	0.860	0.362	0.589	0.951	0.000	0.000	0.000	0.119	0.194	0.313	97	8.3%	99	157	0	0	0.00%
387	CA	Colton Sissons	NSH	31	F	72	7	14	21	22	-12	14:21	11:59	0:16	2:06	7	0	0	0	0	13	1	0	0	0	20	1	0	0	0	4.8%	0.406	0.812	1.219	0.487	0.904	1.391	0.000	3.059	3.059	0.097	0.194	0.292	80	8.8%	100	67	342	282	54.81%
388	CA	Braden Schneider	NYR	23	D	80	6	15	21	18	9	17:52	16:04	0:03	1:44	5	0	1	1	1	14	0	1	1	0	19	0	2	2	1	0.0%	0.252	0.630	0.882	0.233	0.653	0.887	0.000	0.000	0.000	0.075	0.188	0.263	95	6.3%	146	145	0	0	0.00%
389	CA	Nick Jensen	OTT	34	D	71	3	18	21	6	18	20:13	17:57	0:15	1:59	3	0	0	0	0	18	0	0	4	0	21	0	0	4	0	0.0%	0.125	0.752	0.878	0.141	0.847	0.988	0.000	0.000	0.000	0.042	0.254	0.296	77	3.9%	55	95	0	0	0.00%
390	CA	Erik Cernak	TBL	27	D	76	3	18	21	50	29	18:15	15:52	0:01	2:20	3	0	0	0	0	16	0	2	2	0	19	0	2	2	0	0.0%	0.130	0.778	0.908	0.149	0.795	0.945	0.000	0.000	0.000	0.039	0.237	0.276	64	4.7%	156	99	0	0	0.00%
391	CA	Trevor van Riemsdyk	WSH	33	D	82	1	20	21	34	20	17:39	16:03	0:02	1:33	1	0	0	0	0	20	0	0	4	0	21	0	0	4	0	0.0%	0.041	0.829	0.870	0.046	0.911	0.957	0.000	0.000	0.000	0.012	0.244	0.256	80	1.3%	10	151	0	0	0.00%
392	CA	Adam Pelech	NYI	30	D	60	0	21	21	32	4	21:06	19:01	0:09	1:55	0	0	0	0	0	20	1	0	3	0	20	1	0	3	0	4.8%	0.000	0.995	0.995	0.000	1.051	1.051	0.000	6.383	6.383	0.000	0.350	0.350	109	0.0%	73	87	0	0	0.00%
393	CA	Blake Lizotte	PIT	27	F	59	11	9	20	26	-4	12:43	11:21	0:03	1:18	9	1	1	1	0	9	0	0	0	0	18	1	1	1	0	5.0%	0.879	0.719	1.599	0.806	0.806	1.612	18.367	0.000	18.367	0.186	0.153	0.339	51	21.6%	60	29	177	170	51.01%
394	CA	Gage Goncalves	TBL	23	F	60	8	12	20	14	7	12:47	12:19	0:28	0:00	7	1	0	1	0	11	1	0	3	0	18	2	0	4	0	10.0%	0.625	0.938	1.563	0.568	0.893	1.461	2.130	2.130	4.260	0.133	0.200	0.333	61	13.1%	71	20	3	3	50.00%
395	CA	Nikolai Kovalenko	SJS	25	F	57	7	13	20	16	-9	12:20	11:28	0:51	0:00	4	3	0	0	0	12	1	0	2	0	16	4	0	2	0	20.0%	0.597	1.109	1.706	0.367	1.101	1.468	3.678	1.226	4.905	0.123	0.228	0.351	45	15.6%	83	24	2	7	22.22%
396	CA	Olen Zellweger	ANA	21	D	62	7	13	20	20	1	18:57	16:28	2:24	0:04	6	1	0	0	0	9	4	0	2	0	15	5	0	2	0	25.0%	0.357	0.664	1.021	0.352	0.528	0.881	0.403	1.611	2.014	0.113	0.210	0.323	130	5.4%	37	72	0	0	0.00%
397	CA	Jamie Drysdale	PHI	22	D	70	7	13	20	22	-32	19:55	17:38	2:10	0:06	5	2	0	1	0	8	5	0	1	0	13	7	0	2	0	35.0%	0.301	0.559	0.861	0.243	0.389	0.632	0.789	1.974	2.763	0.100	0.186	0.286	63	11.1%	18	102	0	0	0.00%
398	CA	Mathew Barzal	NYI	27	F	30	6	14	20	4	10	20:20	17:28	2:51	0:01	5	1	0	1	0	11	3	0	2	1	16	4	0	3	1	20.0%	0.590	1.376	1.966	0.572	1.259	1.832	0.700	2.099	2.799	0.200	0.467	0.667	78	7.7%	24	24	22	30	42.31%
399	CA	Dylan Samberg	WPG	25	D	60	6	14	20	26	34	21:08	18:36	0:05	2:26	6	0	0	2	1	13	1	0	4	1	19	1	0	6	2	5.0%	0.284	0.662	0.946	0.323	0.699	1.021	0.000	10.465	10.465	0.100	0.233	0.333	95	6.3%	56	120	0	0	0.00%
400	CA	Oscar Sundqvist	STL	30	F	67	6	14	20	32	-6	13:12	11:05	1:12	0:54	2	4	0	0	0	11	3	0	1	0	13	7	0	1	0	35.0%	0.407	0.949	1.356	0.161	0.888	1.049	2.967	2.225	5.192	0.090	0.209	0.299	60	10.0%	78	53	260	312	45.45%
